,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價,lat,lng,鄰近ATM統計,鄰近便利商店統計,鄰近公車站點統計,鄰近國中統計,鄰近國小統計,鄰近大學統計,鄰近捷運站點統計,鄰近火車站點統計,鄰近腳踏車站點統計,鄰近郵局據點統計,鄰近醫療機構統計,鄰近金融機構統計,鄰近高中統計
879,TR-880,桃園市,中壢區,中山東路三段,-0.8976189945503411,,5,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.25,0.1516094468069726,1.054520555358235,1.0,275025,2759710,,-0.0295623339885788,0.1700493520283029,0.6355258868406003,0.9737726941395052,24.945013448666668,121.24780889282566,23,19,80,0,2,6,0,0,5,0,13,0,0
880,TR-881,新竹縣,竹北市,福興一路,-0.2358067978133685,,6,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.083333333333334,0.7663653506816237,0.7332014965948107,1.0,250457,2746441,,0.5854433636144751,0.2400090364925899,0.1316317350312739,2.355712222440299,24.825419992941022,121.00452107486124,37,23,52,1,4,0,0,0,0,1,38,12,0
881,TR-882,台中市,西區,大忠南街,-1.031678203374789,,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.083333333333332,-0.2827414535007243,0.1230042455777311,1.0,214973,2670532,,-0.4963329876431504,0.5027844366755213,-0.2590997470920593,1.8404127373111896,24.13964830636368,120.65535434171605,55,36,205,2,4,0,0,0,39,1,198,16,0
882,TR-883,基隆市,安樂區,安一路,-0.7824261318942671,,3,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.166666666666668,-0.5401345796089895,0.4273304695027051,1.0,323988,2780607,,-0.3820449003240915,-0.1046703845265796,-0.4384519028208025,1.0206181018785152,25.132067973559668,121.7337633182248,53,35,173,2,5,0,0,1,0,4,64,13,2
883,TR-884,台北市,內湖區,成功路四段,0.431124547629163,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.083333333333336,-0.29595583274289,-0.8193256863726953,0.0,310486,2775126,,0.0875546663829318,0.675124147185106,-0.4384519028208025,2.543093853396339,25.08318936362725,121.59962460416334,40,24,442,0,6,0,2,0,18,1,63,13,0
884,TR-885,新北市,新店區,安民街,-0.974934963497679,,5,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.166666666666668,-0.8193601583782235,-0.8193256863726953,0.0,302114,2762412,,-0.8708810757877884,-0.3264937742913917,-0.2996674966021323,1.6998765140941594,24.968719725117147,121.51615180040207,25,20,492,2,1,0,0,0,12,2,17,1,2
885,TR-886,台北市,士林區,中山北路七段,0.3667146014747133,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),37.583333333333336,0.1849326640263462,-0.8193256863726953,0.0,303699,2779521,,0.4903918850520897,0.9600818863445184,-0.4384519028208025,3.175506857872974,25.123123433749385,121.53251629150328,42,26,411,1,2,0,0,0,7,1,65,11,0
886,TR-887,桃園市,桃園區,經國路,-0.7584887041443298,,5,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.416666666666668,-0.0213265597970177,1.1889184308987055,1.0,280492,2768380,,0.1110346447182829,-0.3674457847095109,1.1394200386499258,1.147100702773842,25.023188733324957,121.30213628368246,65,41,195,1,9,0,0,0,15,2,82,21,0
887,TR-888,台中市,西屯區,大墩十九街,0.6110397927456599,,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.08333333333333,1.649430606995024,-0.8193256863726953,1.0,214406,2672715,,1.0607007564264026,1.644321727080593,-0.2548294576699465,1.2079997328345549,24.159346424432357,120.64972174330478,95,40,273,3,6,0,0,0,44,2,187,33,0
888,TR-889,台中市,北屯區,東山路一段,0.561266285847949,,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),31.416666666666668,0.2624953247955777,-0.8193256863726953,0.0,221000,2674218,,0.8567361253446172,-0.0620120403410388,-0.4384519028208025,1.0674635096175251,24.173052592203813,120.714582007251,26,23,202,4,2,0,0,0,24,1,40,4,3
889,TR-890,台北市,北投區,石牌路二段,1.1067320089529469,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.0,0.4400276372229303,0.9309363019876872,1.0,302706,2779627,,0.1594090579152115,-0.435699135406376,1.515205507795864,3.362888488829013,25.12411543465004,121.52267341711566,50,21,454,0,1,6,0,0,10,4,52,11,0
890,TR-891,桃園市,中壢區,長春路,-0.9953394576339206,,13,14,國民住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.58333333333333,-0.5619670322699586,-0.8193256863726953,0.0,275025,2763456,,-0.5673387052596941,-0.2292327495483588,-0.0220986841647913,1.0674635096175251,24.978833625453607,121.24787661826433,38,26,50,2,2,0,0,0,6,1,23,2,1
891,TR-892,新北市,中和區,連城路,0.6321412601798418,,4,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),47.25,-0.3850092580705263,-0.8193256863726953,0.0,300192,2765663,,0.0468183184276238,1.3440069840143856,-0.4384519028208025,1.8169900334416844,24.998134722128693,121.49723436462281,130,81,727,3,8,0,4,0,35,5,115,31,2
892,TR-893,台北市,北投區,光明路,-0.1357791127779876,,21,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.166666666666667,1.8723514394280747,1.1070438630407178,1.0,300614,2780898,,1.4414724532864347,1.6630913985222309,0.3750382320917108,3.105238746264458,25.135661566385224,121.50197506574524,56,34,539,4,8,0,2,0,20,4,77,15,3
893,TR-894,桃園市,蘆竹區,南福街,-0.2849073649751374,,8,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.58333333333333,-0.2189677102015784,-0.8193256863726953,0.0,279464,2770459,花台2.94㎡ ,-0.276809334772879,0.0352489844019942,0.1892806422297984,1.301690548312575,25.04197876659893,121.29199466167029,63,37,226,0,2,0,0,0,13,2,80,18,0
894,TR-895,高雄市,鼓山區,神農路,-0.3835411034146384,,11,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.5,1.4247861598782123,1.0128108698456748,2.0,177792,2506530,,1.1416076697265285,1.4753946841058512,0.347281350847977,1.8544663596328923,22.657513822559963,120.29738870698955,64,38,205,2,2,0,4,0,35,3,125,21,0
895,TR-896,台北市,松山區,民生東路四段,3.128339109970748,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.25,-0.1574921198141133,-0.8193256863726953,0.0,306051,2772338,,0.5039706677038588,0.8184561836485231,-0.4384519028208025,4.393487459087233,25.05819079157885,121.55554661846976,128,61,597,2,6,0,2,0,30,3,137,49,1
896,TR-897,新北市,板橋區,成功路,-0.0341652126507436,,3,3,住家用,加強磚造,公寓(5樓含以下無電梯),54.25,-1.337019101734355,-0.8193256863726953,0.0,298047,2767740,,-1.008366250136953,-1.6420771089734696,-0.4384519028208025,2.051217072136734,25.01695550766201,121.47605747273934,106,71,348,3,2,0,1,0,47,5,96,26,3
897,TR-898,新北市,五股區,新五路三段,-0.5164707348251841,,8,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.916666666666667,-0.0063885658710917,0.7610079536031839,1.0,295135,2775822,,-0.2400334650910038,-0.7837912239603889,0.4860657570666472,1.8169900334416844,25.090009713557098,121.44747045172915,21,17,199,0,0,0,0,0,12,0,5,2,0
898,TR-899,台北市,中正區,水源路,1.6840181681432032,,3,16,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.25,4.515227287861153,2.667295061843883,2.0,302427,2768231,,6.349919490595812,4.089498015795791,-0.2313428658483255,2.5196711495268342,25.02124297321399,121.51947252905754,88,47,508,2,6,4,4,0,38,3,139,29,1
899,TR-900,台中市,西屯區,福裕路,1.7923374320678696,,7,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.583333333333333,1.600020319393884,1.2213592974084744,2.0,212114,2675186,,1.1302920175167204,0.9310742122983507,0.6974450834612372,1.7701446257026745,24.181604091667484,120.62710188054274,23,15,163,0,1,0,0,0,19,1,33,7,0
900,TR-901,新北市,中和區,中正路,-0.7951158526291737,,3,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.916666666666668,0.2963930802428721,1.6631730032081824,2.0,299001,2765552,,0.1698760362092838,1.2791663008523635,-0.4384519028208025,1.7232992179636646,24.997171573841367,121.48543195059342,98,61,472,2,2,0,1,0,19,3,52,18,2
901,TR-902,新北市,淡水區,中正東路二段,-0.8910337985629085,,6,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.75,-0.8986464338312158,-0.1535155213388694,1.0,296316,2782730,,-1.2004494463984403,-0.4493498055457491,-0.4384519028208025,2.1449078876147545,25.152338978782492,121.45941177386133,15,9,274,1,3,0,2,0,3,1,3,0,1
902,TR-903,新北市,淡水區,中山北路三段,0.3300634194278715,,10,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.083333333333334,0.2423864868183694,0.944839530491874,1.0,294707,2787022,,0.0151344922401623,0.5607997847678567,-0.4384519028208025,1.254845140573565,25.19113537937116,121.44359256145297,21,16,499,0,2,0,3,0,22,1,11,5,0
903,TR-904,高雄市,鳳山區,南正二路,0.6128663434575025,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.833333333333336,-0.7182414302642622,-0.8193256863726953,0.0,181390,2500014,,-0.000990312158814,-1.6420771089734696,-0.4384519028208025,0.8379210116963764,22.59882048219035,120.33268085814672,50,32,171,3,13,0,0,0,24,2,122,20,2
904,TR-905,高雄市,鼓山區,美術南三路,-0.8246290667626306,,8,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,0.3199491475876014,0.2172372387727739,1.0,176443,2506120,,-0.0451213557770644,0.1120340039359675,-0.4384519028208025,1.5827629947466348,22.6537532631413,120.28428240009369,28,24,172,2,4,0,5,1,28,2,48,2,1
905,TR-906,台北市,信義區,永吉路,0.8564224607445157,住,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.66666666666666,-0.4499320778255128,-0.8193256863726953,0.0,307560,2770827,,0.0663378184895422,0.5846884575117597,-0.4384519028208025,3.269197673350993,25.044492978318775,121.57043928271088,192,92,752,2,8,0,4,1,44,5,198,64,2
906,TR-907,新北市,三重區,大同南路,-0.3639537503863261,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.16666666666666,-0.7446701887485929,-0.8193256863726953,0.0,299975,2772523,,-0.3308415740747112,0.0898516649594864,-0.4384519028208025,2.1449078876147545,25.06007403065056,121.49533325374613,125,82,611,2,7,0,2,0,38,3,159,40,1
907,TR-908,台北市,中正區,臨沂街,1.3681210292424233,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.16666666666666,0.1165626149038381,-0.8193256863726953,0.0,303461,2769956,,0.9266102777401802,0.9600818863445184,-0.4384519028208025,3.8547652700886177,25.036780053174045,121.52978443169458,135,57,585,5,16,17,5,0,40,8,170,45,3
908,TR-909,台北市,中正區,林森南路,-1.3932150765096365,,5,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.916666666666668,-1.5346602521389152,-0.8193256863726953,0.0,302294,2769531,,-1.8188498396644368,-0.9134725902844332,-0.4384519028208025,5.611468060301492,25.032983944491743,121.51820402726888,147,41,673,5,10,4,6,0,47,9,127,36,4
909,TR-910,台北市,內湖區,內湖路三段,0.1234468869316751,,16,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.416666666666668,-0.1299142848739422,-0.8193256863726953,0.0,309578,2775716,,0.3215057758207083,-0.9766069396790332,0.5906878479084142,2.730475484352379,25.08855186015861,121.59064914066374,38,20,382,2,2,2,1,0,15,2,60,15,2
910,TR-911,新北市,永和區,林森路,0.3262420830702006,,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.25,1.4322551568411752,0.4597713360124736,1.0,302737,2766270,,1.338500018177184,-0.8503382408898327,0.8810675286120937,2.707052780482874,25.003528319567213,121.52246914590445,81,64,514,2,5,0,0,0,38,3,176,23,1
911,TR-912,新北市,五股區,新城三路,-1.0268714909752037,,11,14,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.833333333333333,-1.2427948323554363,0.2574021211182019,1.0,295196,2776237,,-1.4346834471414618,-1.14041498135151,-0.4384519028208025,1.7232992179636646,25.09375450590774,121.44808883905338,23,20,221,0,1,0,0,0,15,1,10,3,0
912,TR-913,台北市,中山區,龍江路,-0.104150945188713,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.41666666666666,-0.7406484211531513,-0.8193256863726953,0.0,304483,2773383,,-0.3299929001589756,0.1205656727730758,-0.4384519028208025,2.753898188221884,25.067682272465905,121.54004737464565,71,46,355,6,2,0,1,0,25,3,82,21,0
913,TR-914,台南市,永康區,永平街,-0.4235569841411902,,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.08333333333333,-0.4344195456716665,0.2682157432881247,1.0,174672,2547197,,-0.1840209866524551,-0.0295916987600279,-0.4384519028208025,1.2126842736084562,23.024607884772127,120.26506153488107,16,8,37,1,2,0,0,0,0,1,21,3,0
914,TR-915,新北市,五股區,新五路三段,0.9900490654530012,,19,19,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.583333333333333,1.8361555310691005,4.502521224396517,3.0,295068,2775934,,1.4321370402133438,1.7330510829865178,-0.4384519028208025,1.7935673295721797,25.09102285093423,121.44680989847123,20,17,199,0,0,0,0,0,12,0,5,2,0
915,TR-916,台南市,仁德區,德崙路,-0.7692557399194021,,8,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.0,-0.4935969831474504,-0.4841033991050846,1.0,173306,2538580,,-0.4640833788451982,-0.0944323819220497,-0.4384519028208025,0.7395456554444555,22.946734099275986,120.2521635114658,11,9,18,0,1,0,0,0,0,1,10,2,0
916,TR-917,台南市,東區,富農街二段,0.3736122337681187,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.75,-0.5453054236602718,-0.8193256863726953,0.0,171544,2543108,,-0.1039627472680649,-1.6420771089734696,-0.4384519028208025,1.025302642652416,22.987539881126157,120.23475347171113,38,25,73,1,5,0,0,0,2,2,81,10,1
917,TR-918,台北市,萬華區,康定路,-1.4874026059795205,,11,26,住家用,鋼骨造,住宅大樓(11層含以上有電梯),6.25,-1.4048146126289422,-0.8193256863726953,0.0,300684,2770249,,-1.658733360895656,-1.1660099878628345,-0.4384519028208025,3.409733896568023,25.039520812830446,121.5022767227402,143,80,891,2,9,0,4,1,40,9,89,31,0
918,TR-919,台中市,中區,三民路二段,1.2017607130927586,,10,12,住商用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),37.25,5.451150061143215,-0.8193256863726953,0.0,217372,2670721,,8.865671868141332,5.447739694663409,-0.4384519028208025,0.8566591747919803,24.141406300577305,120.67895456867309,105,56,501,1,10,4,0,1,43,5,144,44,1
919,TR-920,台北市,信義區,光復南路,0.147576583177596,住,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),53.16666666666666,-0.9876998591588522,-0.8193256863726953,0.0,306318,2769649,,-0.4397547265941114,-1.6420771089734696,-0.4384519028208025,3.643960935263073,25.033904855095226,121.55808297644893,246,89,768,4,21,0,3,0,52,6,305,100,3
920,TR-921,桃園市,八德區,天祥街,0.1159724491503192,,12,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.75,0.2050415020035545,0.3902551934915407,1.0,280365,2762939,,0.0909493620458743,-0.5073651536380845,-0.4384519028208025,1.2079997328345549,24.97406852624988,121.30075829583438,21,17,125,1,0,0,0,0,8,1,6,3,0
921,TR-922,基隆市,安樂區,樂利三街,-0.6023907189677804,,17,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.33333333333333,-0.2948067562870494,-0.8193256863726953,0.0,322432,2780423,,-0.5008592485270734,-0.3333191093610782,0.027009644189507,0.9971953980090102,25.130482513497892,121.71832320712792,15,11,101,1,1,0,0,0,0,1,7,0,0
922,TR-923,新竹市,新竹市,牛埔南路,0.7492568077957499,,3,11,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.416666666666666,0.4497947870975745,1.1209470915449042,2.0,243748,2743343,,0.2357897103314142,0.1000896675640163,-0.4384519028208025,1.353220496825486,24.797436649242403,120.93816321606096,12,9,49,1,2,0,0,0,2,1,4,3,0
923,TR-924,台中市,北屯區,文心路四段,-0.56932053765863,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.666666666666668,0.0780685536331825,-0.8193256863726953,1.0,217239,2674317,,-0.3008550957187204,-0.908353588982168,-0.4384519028208025,1.09088621348703,24.173872720916453,120.67756443260704,63,44,262,3,4,0,0,0,44,2,112,22,1
924,TR-925,苗栗縣,竹南鎮,環市路三段,-0.0973494471432991,,12,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.833333333333334,1.123153590220089,-0.0793649693165407,1.0,238218,2731856,,1.3099279963474189,-1.1881923268393155,0.8191483319914562,0.9362963679482972,24.693691703407453,120.88356424682438,30,17,0,2,4,0,0,1,0,2,14,5,1
925,TR-926,新北市,林口區,文化三路一段,2.024838110835835,,10,41,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),1.6666666666666667,5.135728574015007,1.156477564388937,2.0,286428,2773266,,4.189478592438259,2.379751580839316,3.658890797696556,2.1449078876147545,25.06716909113024,121.36108268217045,51,30,522,1,2,0,1,0,23,1,33,9,0
926,TR-927,新北市,淡水區,北新路,-0.0319060578229383,,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.0,0.1142644619921572,0.5926244083858128,1.0,295281,2785698,,0.4762473197898299,0.4993717691406781,0.0761179725438059,1.0440408057480202,25.179165281521502,121.44924394369825,55,44,695,1,11,5,3,0,17,2,47,10,0
927,TR-928,新北市,蘆洲區,長榮路,1.9386777910732595,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),17.916666666666668,0.5917057293938722,-0.8193256863726953,0.0,296655,2775086,,0.6556004073152832,0.0625503246807403,-0.4384519028208025,2.098062479875745,25.08331890786615,121.46251444604746,82,62,618,2,16,0,1,0,33,3,118,15,0
928,TR-929,新北市,新店區,寶橋路,-0.854310515830073,,9,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666666666666,-0.0896966089195255,0.3207390509706077,1.0,305276,2763078,,-0.3297100088537306,-0.3725647860117757,0.6526070445290518,2.660207372743864,24.974620524194282,121.54749465756768,98,51,602,2,2,0,1,0,41,7,98,27,3
929,TR-930,高雄市,鼓山區,龍勝路,0.2469553620390327,,33,38,集合住宅,其他,住宅大樓(11層含以上有電梯),7.25,5.331071571507885,0.7455599219318657,2.0,177602,2506708,,4.646630941714493,3.7533502636137297,0.6867693599059551,1.5078103423642188,22.65911312422861,120.2955318383323,63,38,211,3,2,0,5,0,37,3,127,20,1
930,TR-931,屏東縣,屏東市,武愛街,-0.9584960070910956,,4,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.25,-6.864536396928181e-05,-0.8193256863726953,0.0,196542,2506829,,0.151488101368346,-1.0823996332591743,0.3003081672047349,0.6692775438359404,22.660910081491917,120.4798163646598,20,14,6,1,1,0,0,0,0,2,22,0,1
931,TR-932,台中市,北屯區,敦富一街,-0.5307947377759499,,11,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.083333333333333,-0.8044221644522972,0.29756700346363,1.0,220075,2675490,,-1.078240402532516,-0.927123260423806,0.1807400633855725,1.9341035527892092,24.184520485711737,120.7054518899052,24,16,110,3,2,0,0,1,25,2,26,1,2
932,TR-933,新北市,板橋區,光復街,-1.1572535648139688,,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.58333333333333,-1.3628733219907652,-0.8193256863726953,0.0,298890,2768163,,-1.5574582736178764,-0.7906165590300754,-0.4384519028208025,2.753898188221884,25.020747390299544,121.48442480619244,49,34,133,2,0,0,0,0,26,2,55,12,2
